# SIMULATION OUTPUT
# i, j, thmin, thmax, f_bal, mean, std_dev, ks_p_value
16 14 10.0000 20.0000 7.5255e-01 1.4240e+01 1.3758e+01 1.9979e-02
16 15 10.0000 15.0000 5.6191e-01 1.4015e+01 1.4563e+01 2.6235e-02
16 16 10.0000 10.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
16 17 10.0000 5.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
17 0 5.0000 90.0000 9.9601e-01 1.5428e+02 2.8901e+03 8.0270e-04
17 1 5.0000 85.0000 9.9589e-01 3.1453e+01 5.6998e+01 4.5871e-03
17 2 5.0000 80.0000 9.9607e-01 3.0806e+01 3.3802e+01 7.2338e-04
17 3 5.0000 75.0000 9.9511e-01 2.3714e+01 2.6173e+01 1.8805e-02
17 4 5.0000 70.0000 9.9463e-01 2.1051e+01 2.5032e+01 4.0947e-02
17 5 5.0000 65.0000 9.9308e-01 2.1969e+01 2.1491e+01 1.4543e-02
17 6 5.0000 60.0000 9.9291e-01 1.7467e+01 2.0470e+01 2.8157e-02
17 7 5.0000 55.0000 9.9148e-01 1.8815e+01 1.5507e+01 2.1083e-02
17 8 5.0000 50.0000 9.8885e-01 1.6140e+01 2.1087e+01 6.3518e-03
17 9 5.0000 45.0000 9.8861e-01 1.4957e+01 1.7429e+01 2.3507e-02
17 10 5.0000 40.0000 9.8438e-01 1.5669e+01 1.3873e+01 3.4199e-02
17 11 5.0000 35.0000 9.8021e-01 1.4908e+01 1.4256e+01 3.0182e-02
17 12 5.0000 30.0000 9.7294e-01 1.2649e+01 1.4637e+01 1.8450e-02
17 13 5.0000 25.0000 9.5928e-01 1.4519e+01 1.2839e+01 1.6191e-02
17 14 5.0000 20.0000 9.3759e-01 1.1861e+01 1.3470e+01 1.1171e-02
17 15 5.0000 15.0000 8.8572e-01 1.2413e+01 1.5037e+01 1.0965e-02
17 16 5.0000 10.0000 7.5154e-01 1.3358e+01 1.3720e+01 1.7422e-02
17 17 5.0000 5.0000 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
